tool,ruleId,level,message,file,line
Trivy,CVE-2019-10092,warning,"Package: apache2-data
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10092
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u9
Link: [CVE-2019-10092](https://avd.aquasec.com/nvd/cve-2019-10092)",vulnerables/web-dvwa,1
Trivy,CVE-2019-10098,warning,"Package: apache2-data
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10098
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10098](https://avd.aquasec.com/nvd/cve-2019-10098)",vulnerables/web-dvwa,1
Trivy,CVE-2019-17567,warning,"Package: apache2-data
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-17567
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2019-17567](https://avd.aquasec.com/nvd/cve-2019-17567)",vulnerables/web-dvwa,1
Trivy,CVE-2020-1927,warning,"Package: apache2-data
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-1927
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-1927](https://avd.aquasec.com/nvd/cve-2020-1927)",vulnerables/web-dvwa,1
Trivy,CVE-2020-1934,warning,"Package: apache2-data
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-1934
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-1934](https://avd.aquasec.com/nvd/cve-2020-1934)",vulnerables/web-dvwa,1
Trivy,CVE-2021-30641,warning,"Package: apache2-data
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-30641
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-30641](https://avd.aquasec.com/nvd/cve-2021-30641)",vulnerables/web-dvwa,1
Trivy,CVE-2019-10082,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10082
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10082](https://avd.aquasec.com/nvd/cve-2019-10082)",vulnerables/web-dvwa,1
Trivy,CVE-2021-26691,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-26691
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-26691](https://avd.aquasec.com/nvd/cve-2021-26691)",vulnerables/web-dvwa,1
Trivy,CVE-2021-39275,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-39275
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u11
Link: [CVE-2021-39275](https://avd.aquasec.com/nvd/cve-2021-39275)",vulnerables/web-dvwa,1
Trivy,CVE-2021-40438,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-40438
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u11
Link: [CVE-2021-40438](https://avd.aquasec.com/nvd/cve-2021-40438)",vulnerables/web-dvwa,1
Trivy,CVE-2021-44790,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-44790
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u12
Link: [CVE-2021-44790](https://avd.aquasec.com/nvd/cve-2021-44790)",vulnerables/web-dvwa,1
Trivy,CVE-2022-22720,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-22720
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-22720](https://avd.aquasec.com/nvd/cve-2022-22720)",vulnerables/web-dvwa,1
Trivy,CVE-2022-22721,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-22721
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-22721](https://avd.aquasec.com/nvd/cve-2022-22721)",vulnerables/web-dvwa,1
Trivy,CVE-2022-23943,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-23943
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-23943](https://avd.aquasec.com/nvd/cve-2022-23943)",vulnerables/web-dvwa,1
Trivy,CVE-2018-1333,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2018-1333
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u6
Link: [CVE-2018-1333](https://avd.aquasec.com/nvd/cve-2018-1333)",vulnerables/web-dvwa,1
Trivy,CVE-2018-17199,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2018-17199
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2018-17199](https://avd.aquasec.com/nvd/cve-2018-17199)",vulnerables/web-dvwa,1
Trivy,CVE-2019-0211,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0211
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0211](https://avd.aquasec.com/nvd/cve-2019-0211)",vulnerables/web-dvwa,1
Trivy,CVE-2019-0217,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0217
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0217](https://avd.aquasec.com/nvd/cve-2019-0217)",vulnerables/web-dvwa,1
Trivy,CVE-2019-10081,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10081
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10081](https://avd.aquasec.com/nvd/cve-2019-10081)",vulnerables/web-dvwa,1
Trivy,CVE-2019-9517,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-9517
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-9517](https://avd.aquasec.com/nvd/cve-2019-9517)",vulnerables/web-dvwa,1
Trivy,CVE-2020-11993,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-11993
Severity: HIGH
Fixed Version: 
Link: [CVE-2020-11993](https://avd.aquasec.com/nvd/cve-2020-11993)",vulnerables/web-dvwa,1
Trivy,CVE-2020-35452,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-35452
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-35452](https://avd.aquasec.com/nvd/cve-2020-35452)",vulnerables/web-dvwa,1
Trivy,CVE-2020-9490,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-9490
Severity: HIGH
Fixed Version: 
Link: [CVE-2020-9490](https://avd.aquasec.com/nvd/cve-2020-9490)",vulnerables/web-dvwa,1
Trivy,CVE-2021-26690,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-26690
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-26690](https://avd.aquasec.com/nvd/cve-2021-26690)",vulnerables/web-dvwa,1
Trivy,CVE-2021-31618,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-31618
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-31618](https://avd.aquasec.com/nvd/cve-2021-31618)",vulnerables/web-dvwa,1
Trivy,CVE-2021-33193,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-33193
Severity: HIGH
Fixed Version: 
Link: [CVE-2021-33193](https://avd.aquasec.com/nvd/cve-2021-33193)",vulnerables/web-dvwa,1
Trivy,CVE-2021-34798,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-34798
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u11
Link: [CVE-2021-34798](https://avd.aquasec.com/nvd/cve-2021-34798)",vulnerables/web-dvwa,1
Trivy,CVE-2021-44224,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-44224
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u12
Link: [CVE-2021-44224](https://avd.aquasec.com/nvd/cve-2021-44224)",vulnerables/web-dvwa,1
Trivy,CVE-2022-22719,error,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-22719
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-22719](https://avd.aquasec.com/nvd/cve-2022-22719)",vulnerables/web-dvwa,1
Trivy,CVE-2018-11763,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2018-11763
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u6
Link: [CVE-2018-11763](https://avd.aquasec.com/nvd/cve-2018-11763)",vulnerables/web-dvwa,1
Trivy,CVE-2018-17189,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2018-17189
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2018-17189](https://avd.aquasec.com/nvd/cve-2018-17189)",vulnerables/web-dvwa,1
Trivy,CVE-2019-0196,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0196
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0196](https://avd.aquasec.com/nvd/cve-2019-0196)",vulnerables/web-dvwa,1
Trivy,CVE-2019-0220,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0220
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0220](https://avd.aquasec.com/nvd/cve-2019-0220)",vulnerables/web-dvwa,1
Trivy,CVE-2019-10092,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10092
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u9
Link: [CVE-2019-10092](https://avd.aquasec.com/nvd/cve-2019-10092)",vulnerables/web-dvwa,1
Trivy,CVE-2019-10098,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10098
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10098](https://avd.aquasec.com/nvd/cve-2019-10098)",vulnerables/web-dvwa,1
Trivy,CVE-2019-17567,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-17567
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2019-17567](https://avd.aquasec.com/nvd/cve-2019-17567)",vulnerables/web-dvwa,1
Trivy,CVE-2020-1927,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-1927
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-1927](https://avd.aquasec.com/nvd/cve-2020-1927)",vulnerables/web-dvwa,1
Trivy,CVE-2020-1934,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-1934
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-1934](https://avd.aquasec.com/nvd/cve-2020-1934)",vulnerables/web-dvwa,1
Trivy,CVE-2021-30641,warning,"Package: apache2-utils
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-30641
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-30641](https://avd.aquasec.com/nvd/cve-2021-30641)",vulnerables/web-dvwa,1
Trivy,CVE-2019-3462,error,"Package: apt
Installed Version: 1.4.8
Vulnerability CVE-2019-3462
Severity: HIGH
Fixed Version: 1.4.9
Link: [CVE-2019-3462](https://avd.aquasec.com/nvd/cve-2019-3462)",vulnerables/web-dvwa,1
Trivy,CVE-2020-27350,warning,"Package: apt
Installed Version: 1.4.8
Vulnerability CVE-2020-27350
Severity: MEDIUM
Fixed Version: 1.4.11
Link: [CVE-2020-27350](https://avd.aquasec.com/nvd/cve-2020-27350)",vulnerables/web-dvwa,1
Trivy,CVE-2020-3810,warning,"Package: apt
Installed Version: 1.4.8
Vulnerability CVE-2020-3810
Severity: MEDIUM
Fixed Version: 1.4.10
Link: [CVE-2020-3810](https://avd.aquasec.com/nvd/cve-2020-3810)",vulnerables/web-dvwa,1
Trivy,CVE-2016-2779,error,"Package: bsdutils
Installed Version: 1:2.29.2-1+deb9u1
Vulnerability CVE-2016-2779
Severity: HIGH
Fixed Version: 
Link: [CVE-2016-2779](https://avd.aquasec.com/nvd/cve-2016-2779)",vulnerables/web-dvwa,1
Trivy,CVE-2021-37600,note,"Package: bsdutils
Installed Version: 1:2.29.2-1+deb9u1
Vulnerability CVE-2021-37600
Severity: LOW
Fixed Version: 
Link: [CVE-2021-37600](https://avd.aquasec.com/nvd/cve-2021-37600)",vulnerables/web-dvwa,1
Trivy,CVE-2019-12900,error,"Package: bzip2
Installed Version: 1.0.6-8.1
Vulnerability CVE-2019-12900
Severity: CRITICAL
Fixed Version: 
Link: [CVE-2019-12900](https://avd.aquasec.com/nvd/cve-2019-12900)",vulnerables/web-dvwa,1
Trivy,CVE-2016-2781,note,"Package: coreutils
Installed Version: 8.26-3
Vulnerability CVE-2016-2781
Severity: LOW
Fixed Version: 
Link: [CVE-2016-2781](https://avd.aquasec.com/nvd/cve-2016-2781)",vulnerables/web-dvwa,1
Trivy,DLA-2948-1,note,"Package: debian-archive-keyring
Installed Version: 2017.5
Vulnerability DLA-2948-1
Severity: UNKNOWN
Fixed Version: 2017.5+deb9u2
Link: [DLA-2948-1]()",vulnerables/web-dvwa,1
Trivy,CVE-2022-1664,error,"Package: dpkg
Installed Version: 1.18.25
Vulnerability CVE-2022-1664
Severity: CRITICAL
Fixed Version: 1.18.26
Link: [CVE-2022-1664](https://avd.aquasec.com/nvd/cve-2022-1664)",vulnerables/web-dvwa,1
Trivy,CVE-2022-1304,error,"Package: e2fslibs
Installed Version: 1.43.4-2
Vulnerability CVE-2022-1304
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-1304](https://avd.aquasec.com/nvd/cve-2022-1304)",vulnerables/web-dvwa,1
Trivy,CVE-2019-5094,warning,"Package: e2fslibs
Installed Version: 1.43.4-2
Vulnerability CVE-2019-5094
Severity: MEDIUM
Fixed Version: 1.43.4-2+deb9u1
Link: [CVE-2019-5094](https://avd.aquasec.com/nvd/cve-2019-5094)",vulnerables/web-dvwa,1
Trivy,CVE-2019-5188,warning,"Package: e2fslibs
Installed Version: 1.43.4-2
Vulnerability CVE-2019-5188
Severity: MEDIUM
Fixed Version: 1.43.4-2+deb9u2
Link: [CVE-2019-5188](https://avd.aquasec.com/nvd/cve-2019-5188)",vulnerables/web-dvwa,1
Trivy,CVE-2022-1304,error,"Package: e2fsprogs
Installed Version: 1.43.4-2
Vulnerability CVE-2022-1304
Severity: HIGH
Fixed Version: 
Link: [CVE-2022-1304](https://avd.aquasec.com/nvd/cve-2022-1304)",vulnerables/web-dvwa,1
Trivy,CVE-2019-5094,warning,"Package: e2fsprogs
Installed Version: 1.43.4-2
Vulnerability CVE-2019-5094
Severity: MEDIUM
Fixed Version: 1.43.4-2+deb9u1
Link: [CVE-2019-5094](https://avd.aquasec.com/nvd/cve-2019-5094)",vulnerables/web-dvwa,1
Trivy,CVE-2019-5188,warning,"Package: e2fsprogs
Installed Version: 1.43.4-2
Vulnerability CVE-2019-5188
Severity: MEDIUM
Fixed Version: 1.43.4-2+deb9u2
Link: [CVE-2019-5188](https://avd.aquasec.com/nvd/cve-2019-5188)",vulnerables/web-dvwa,1
Trivy,CVE-2019-18218,error,"Package: file
Installed Version: 1:5.30-1+deb9u2
Vulnerability CVE-2019-18218
Severity: HIGH
Fixed Version: 1:5.30-1+deb9u3
Link: [CVE-2019-18218](https://avd.aquasec.com/nvd/cve-2019-18218)",vulnerables/web-dvwa,1
Trivy,CVE-2019-8907,error,"Package: file
Installed Version: 1:5.30-1+deb9u2
Vulnerability CVE-2019-8907
Severity: HIGH
Fixed Version: 
Link: [CVE-2019-8907](https://avd.aquasec.com/nvd/cve-2019-8907)",vulnerables/web-dvwa,1
Trivy,CVE-2019-8905,warning,"Package: file
Installed Version: 1:5.30-1+deb9u2
Vulnerability CVE-2019-8905
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2019-8905](https://avd.aquasec.com/nvd/cve-2019-8905)",vulnerables/web-dvwa,1
Trivy,CVE-2018-12886,error,"Package: gcc-6-base
Installed Version: 6.3.0-18+deb9u1
Vulnerability CVE-2018-12886
Severity: HIGH
Fixed Version: 
Link: [CVE-2018-12886](https://avd.aquasec.com/nvd/cve-2018-12886)",vulnerables/web-dvwa,1
Trivy,CVE-2018-1000858,error,"Package: gpgv
Installed Version: 2.1.18-8~deb9u2
Vulnerability CVE-2018-1000858
Severity: HIGH
Fixed Version: 
Link: [CVE-2018-1000858](https://avd.aquasec.com/nvd/cve-2018-1000858)",vulnerables/web-dvwa,1
Trivy,CVE-2018-9234,note,"Package: gpgv
Installed Version: 2.1.18-8~deb9u2
Vulnerability CVE-2018-9234
Severity: LOW
Fixed Version: 
Link: [CVE-2018-9234](https://avd.aquasec.com/nvd/cve-2018-9234)",vulnerables/web-dvwa,1
Trivy,CVE-2019-14855,note,"Package: gpgv
Installed Version: 2.1.18-8~deb9u2
Vulnerability CVE-2019-14855
Severity: LOW
Fixed Version: 
Link: [CVE-2019-14855](https://avd.aquasec.com/nvd/cve-2019-14855)",vulnerables/web-dvwa,1
Trivy,CVE-2022-1271,error,"Package: gzip
Installed Version: 1.6-5+b1
Vulnerability CVE-2022-1271
Severity: HIGH
Fixed Version: 1.6-5+deb9u1
Link: [CVE-2022-1271](https://avd.aquasec.com/nvd/cve-2022-1271)",vulnerables/web-dvwa,1
Trivy,CVE-2020-10188,error,"Package: inetutils-ping
Installed Version: 2:1.9.4-2+b1
Vulnerability CVE-2020-10188
Severity: CRITICAL
Fixed Version: 2:1.9.4-2+deb9u1
Link: [CVE-2020-10188](https://avd.aquasec.com/nvd/cve-2020-10188)",vulnerables/web-dvwa,1
Trivy,CVE-2021-40491,warning,"Package: inetutils-ping
Installed Version: 2:1.9.4-2+b1
Vulnerability CVE-2021-40491
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2021-40491](https://avd.aquasec.com/nvd/cve-2021-40491)",vulnerables/web-dvwa,1
Trivy,CVE-2019-0053,note,"Package: inetutils-ping
Installed Version: 2:1.9.4-2+b1
Vulnerability CVE-2019-0053
Severity: LOW
Fixed Version: 
Link: [CVE-2019-0053](https://avd.aquasec.com/nvd/cve-2019-0053)",vulnerables/web-dvwa,1
Trivy,CVE-2020-28196,error,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2020-28196
Severity: HIGH
Fixed Version: 1.15-1+deb9u2
Link: [CVE-2020-28196](https://avd.aquasec.com/nvd/cve-2020-28196)",vulnerables/web-dvwa,1
Trivy,CVE-2018-20217,warning,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2018-20217
Severity: MEDIUM
Fixed Version: 1.15-1+deb9u3
Link: [CVE-2018-20217](https://avd.aquasec.com/nvd/cve-2018-20217)",vulnerables/web-dvwa,1
Trivy,CVE-2018-5710,warning,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2018-5710
Severity: MEDIUM
Fixed Version: 1.15-1+deb9u3
Link: [CVE-2018-5710](https://avd.aquasec.com/nvd/cve-2018-5710)",vulnerables/web-dvwa,1
Trivy,CVE-2018-5729,warning,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2018-5729
Severity: MEDIUM
Fixed Version: 1.15-1+deb9u3
Link: [CVE-2018-5729](https://avd.aquasec.com/nvd/cve-2018-5729)",vulnerables/web-dvwa,1
Trivy,CVE-2021-37750,warning,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2021-37750
Severity: MEDIUM
Fixed Version: 1.15-1+deb9u3
Link: [CVE-2021-37750](https://avd.aquasec.com/nvd/cve-2021-37750)",vulnerables/web-dvwa,1
Trivy,CVE-2017-11462,note,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2017-11462
Severity: LOW
Fixed Version: 
Link: [CVE-2017-11462](https://avd.aquasec.com/nvd/cve-2017-11462)",vulnerables/web-dvwa,1
Trivy,CVE-2018-5730,note,"Package: krb5-locales
Installed Version: 1.15-1+deb9u1
Vulnerability CVE-2018-5730
Severity: LOW
Fixed Version: 1.15-1+deb9u3
Link: [CVE-2018-5730](https://avd.aquasec.com/nvd/cve-2018-5730)",vulnerables/web-dvwa,1
Trivy,CVE-2017-8923,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2017-8923
Severity: CRITICAL
Fixed Version: 
Link: [CVE-2017-8923](https://avd.aquasec.com/nvd/cve-2017-8923)",vulnerables/web-dvwa,1
Trivy,CVE-2019-11034,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11034
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11034](https://avd.aquasec.com/nvd/cve-2019-11034)",vulnerables/web-dvwa,1
Trivy,CVE-2019-11035,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11035
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11035](https://avd.aquasec.com/nvd/cve-2019-11035)",vulnerables/web-dvwa,1
Trivy,CVE-2019-11036,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11036
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11036](https://avd.aquasec.com/nvd/cve-2019-11036)",vulnerables/web-dvwa,1
Trivy,CVE-2019-11039,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11039
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11039](https://avd.aquasec.com/nvd/cve-2019-11039)",vulnerables/web-dvwa,1
Trivy,CVE-2019-11040,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11040
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-11040](https://avd.aquasec.com/nvd/cve-2019-11040)",vulnerables/web-dvwa,1
Trivy,CVE-2019-11043,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-11043
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u6
Link: [CVE-2019-11043](https://avd.aquasec.com/nvd/cve-2019-11043)",vulnerables/web-dvwa,1
Trivy,CVE-2019-13224,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-13224
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u5
Link: [CVE-2019-13224](https://avd.aquasec.com/nvd/cve-2019-13224)",vulnerables/web-dvwa,1
Trivy,CVE-2019-9020,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-9020
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u2
Link: [CVE-2019-9020](https://avd.aquasec.com/nvd/cve-2019-9020)",vulnerables/web-dvwa,1
Trivy,CVE-2019-9021,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-9021
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u2
Link: [CVE-2019-9021](https://avd.aquasec.com/nvd/cve-2019-9021)",vulnerables/web-dvwa,1
Trivy,CVE-2019-9023,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-9023
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u2
Link: [CVE-2019-9023](https://avd.aquasec.com/nvd/cve-2019-9023)",vulnerables/web-dvwa,1
Trivy,CVE-2019-9641,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2019-9641
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u3
Link: [CVE-2019-9641](https://avd.aquasec.com/nvd/cve-2019-9641)",vulnerables/web-dvwa,1
Trivy,CVE-2020-7059,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7059
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u7
Link: [CVE-2020-7059](https://avd.aquasec.com/nvd/cve-2020-7059)",vulnerables/web-dvwa,1
Trivy,CVE-2020-7060,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2020-7060
Severity: CRITICAL
Fixed Version: 7.0.33-0+deb9u7
Link: [CVE-2020-7060](https://avd.aquasec.com/nvd/cve-2020-7060)",vulnerables/web-dvwa,1
Trivy,CVE-2017-7189,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2017-7189
Severity: HIGH
Fixed Version: 
Link: [CVE-2017-7189](https://avd.aquasec.com/nvd/cve-2017-7189)",vulnerables/web-dvwa,1
Trivy,CVE-2017-7272,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2017-7272
Severity: HIGH
Fixed Version: 
Link: [CVE-2017-7272](https://avd.aquasec.com/nvd/cve-2017-7272)",vulnerables/web-dvwa,1
Trivy,CVE-2018-14883,error,"Package: libapache2-mod-php7.0
Installed Version: 7.0.30-0+deb9u1
Vulnerability CVE-2018-14883
Severity: HIGH
Fixed Version: 7.0.33-0+deb9u1
Link: [CVE-2018-14883](https://avd.aquasec.com/nvd/cve-2018-14883)",vulnerables/web-dvwa,1
