id,tool,rule_id,vulnerability_id,package,installed_version,message,severity,file,start_line,cwe,raw,cve_id_extracted,component_name,component_version,component_purl,match_how
,trivy,CVE-2019-0220,CVE-2019-0220,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0220
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0220](https://avd.aquasec.com/nvd/cve-2019-0220)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-0220"", ""ruleIndex"": 26, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-0220\nSeverity: MEDIUM\nFixed Version: 2.4.25-3+deb9u7\nLink: [CVE-2019-0220](https://avd.aquasec.com/nvd/cve-2019-0220)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2019-0220,UNMAPPED,,,
,trivy,CVE-2019-10092,CVE-2019-10092,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10092
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u9
Link: [CVE-2019-10092](https://avd.aquasec.com/nvd/cve-2019-10092)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-10092"", ""ruleIndex"": 27, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-10092\nSeverity: MEDIUM\nFixed Version: 2.4.25-3+deb9u9\nLink: [CVE-2019-10092](https://avd.aquasec.com/nvd/cve-2019-10092)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2019-10092,UNMAPPED,,,
,trivy,CVE-2019-10098,CVE-2019-10098,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10098
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10098](https://avd.aquasec.com/nvd/cve-2019-10098)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-10098"", ""ruleIndex"": 28, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-10098\nSeverity: MEDIUM\nFixed Version: 2.4.25-3+deb9u8\nLink: [CVE-2019-10098](https://avd.aquasec.com/nvd/cve-2019-10098)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2019-10098,UNMAPPED,,,
,trivy,CVE-2019-17567,CVE-2019-17567,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-17567
Severity: MEDIUM
Fixed Version: 
Link: [CVE-2019-17567](https://avd.aquasec.com/nvd/cve-2019-17567)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-17567"", ""ruleIndex"": 29, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-17567\nSeverity: MEDIUM\nFixed Version: \nLink: [CVE-2019-17567](https://avd.aquasec.com/nvd/cve-2019-17567)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2019-17567,UNMAPPED,,,
,trivy,CVE-2020-1927,CVE-2020-1927,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-1927
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-1927](https://avd.aquasec.com/nvd/cve-2020-1927)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-1927"", ""ruleIndex"": 30, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2020-1927\nSeverity: MEDIUM\nFixed Version: 2.4.25-3+deb9u10\nLink: [CVE-2020-1927](https://avd.aquasec.com/nvd/cve-2020-1927)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2020-1927,UNMAPPED,,,
,trivy,CVE-2020-1934,CVE-2020-1934,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-1934
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-1934](https://avd.aquasec.com/nvd/cve-2020-1934)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-1934"", ""ruleIndex"": 31, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2020-1934\nSeverity: MEDIUM\nFixed Version: 2.4.25-3+deb9u10\nLink: [CVE-2020-1934](https://avd.aquasec.com/nvd/cve-2020-1934)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2020-1934,UNMAPPED,,,
,trivy,CVE-2021-30641,CVE-2021-30641,,,"Package: apache2
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-30641
Severity: MEDIUM
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-30641](https://avd.aquasec.com/nvd/cve-2021-30641)",warning,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-30641"", ""ruleIndex"": 32, ""level"": ""warning"", ""message"": {""text"": ""Package: apache2\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2021-30641\nSeverity: MEDIUM\nFixed Version: 2.4.25-3+deb9u10\nLink: [CVE-2021-30641](https://avd.aquasec.com/nvd/cve-2021-30641)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2@2.4.25-3+deb9u5""}}]}",CVE-2021-30641,UNMAPPED,,,
,trivy,CVE-2019-10082,CVE-2019-10082,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10082
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10082](https://avd.aquasec.com/nvd/cve-2019-10082)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-10082"", ""ruleIndex"": 0, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-10082\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u8\nLink: [CVE-2019-10082](https://avd.aquasec.com/nvd/cve-2019-10082)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2019-10082,UNMAPPED,,,
,trivy,CVE-2021-26691,CVE-2021-26691,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-26691
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-26691](https://avd.aquasec.com/nvd/cve-2021-26691)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-26691"", ""ruleIndex"": 1, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2021-26691\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u10\nLink: [CVE-2021-26691](https://avd.aquasec.com/nvd/cve-2021-26691)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2021-26691,UNMAPPED,,,
,trivy,CVE-2021-39275,CVE-2021-39275,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-39275
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u11
Link: [CVE-2021-39275](https://avd.aquasec.com/nvd/cve-2021-39275)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-39275"", ""ruleIndex"": 2, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2021-39275\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u11\nLink: [CVE-2021-39275](https://avd.aquasec.com/nvd/cve-2021-39275)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2021-39275,UNMAPPED,,,
,trivy,CVE-2021-40438,CVE-2021-40438,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-40438
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u11
Link: [CVE-2021-40438](https://avd.aquasec.com/nvd/cve-2021-40438)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-40438"", ""ruleIndex"": 3, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2021-40438\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u11\nLink: [CVE-2021-40438](https://avd.aquasec.com/nvd/cve-2021-40438)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2021-40438,UNMAPPED,,,
,trivy,CVE-2021-44790,CVE-2021-44790,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-44790
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u12
Link: [CVE-2021-44790](https://avd.aquasec.com/nvd/cve-2021-44790)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-44790"", ""ruleIndex"": 4, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2021-44790\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u12\nLink: [CVE-2021-44790](https://avd.aquasec.com/nvd/cve-2021-44790)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2021-44790,UNMAPPED,,,
,trivy,CVE-2022-22720,CVE-2022-22720,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-22720
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-22720](https://avd.aquasec.com/nvd/cve-2022-22720)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2022-22720"", ""ruleIndex"": 5, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2022-22720\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u13\nLink: [CVE-2022-22720](https://avd.aquasec.com/nvd/cve-2022-22720)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2022-22720,UNMAPPED,,,
,trivy,CVE-2022-22721,CVE-2022-22721,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-22721
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-22721](https://avd.aquasec.com/nvd/cve-2022-22721)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2022-22721"", ""ruleIndex"": 6, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2022-22721\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u13\nLink: [CVE-2022-22721](https://avd.aquasec.com/nvd/cve-2022-22721)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2022-22721,UNMAPPED,,,
,trivy,CVE-2022-23943,CVE-2022-23943,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2022-23943
Severity: CRITICAL
Fixed Version: 2.4.25-3+deb9u13
Link: [CVE-2022-23943](https://avd.aquasec.com/nvd/cve-2022-23943)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2022-23943"", ""ruleIndex"": 7, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2022-23943\nSeverity: CRITICAL\nFixed Version: 2.4.25-3+deb9u13\nLink: [CVE-2022-23943](https://avd.aquasec.com/nvd/cve-2022-23943)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2022-23943,UNMAPPED,,,
,trivy,CVE-2018-1333,CVE-2018-1333,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2018-1333
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u6
Link: [CVE-2018-1333](https://avd.aquasec.com/nvd/cve-2018-1333)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-1333"", ""ruleIndex"": 8, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2018-1333\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u6\nLink: [CVE-2018-1333](https://avd.aquasec.com/nvd/cve-2018-1333)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2018-1333,UNMAPPED,,,
,trivy,CVE-2018-17199,CVE-2018-17199,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2018-17199
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2018-17199](https://avd.aquasec.com/nvd/cve-2018-17199)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2018-17199"", ""ruleIndex"": 9, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2018-17199\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u7\nLink: [CVE-2018-17199](https://avd.aquasec.com/nvd/cve-2018-17199)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2018-17199,UNMAPPED,,,
,trivy,CVE-2019-0211,CVE-2019-0211,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0211
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0211](https://avd.aquasec.com/nvd/cve-2019-0211)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-0211"", ""ruleIndex"": 10, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-0211\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u7\nLink: [CVE-2019-0211](https://avd.aquasec.com/nvd/cve-2019-0211)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2019-0211,UNMAPPED,,,
,trivy,CVE-2019-0217,CVE-2019-0217,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-0217
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u7
Link: [CVE-2019-0217](https://avd.aquasec.com/nvd/cve-2019-0217)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-0217"", ""ruleIndex"": 11, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-0217\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u7\nLink: [CVE-2019-0217](https://avd.aquasec.com/nvd/cve-2019-0217)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2019-0217,UNMAPPED,,,
,trivy,CVE-2019-10081,CVE-2019-10081,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-10081
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-10081](https://avd.aquasec.com/nvd/cve-2019-10081)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-10081"", ""ruleIndex"": 12, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-10081\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u8\nLink: [CVE-2019-10081](https://avd.aquasec.com/nvd/cve-2019-10081)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2019-10081,UNMAPPED,,,
,trivy,CVE-2019-9517,CVE-2019-9517,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2019-9517
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u8
Link: [CVE-2019-9517](https://avd.aquasec.com/nvd/cve-2019-9517)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2019-9517"", ""ruleIndex"": 13, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2019-9517\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u8\nLink: [CVE-2019-9517](https://avd.aquasec.com/nvd/cve-2019-9517)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2019-9517,UNMAPPED,,,
,trivy,CVE-2020-11993,CVE-2020-11993,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-11993
Severity: HIGH
Fixed Version: 
Link: [CVE-2020-11993](https://avd.aquasec.com/nvd/cve-2020-11993)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-11993"", ""ruleIndex"": 14, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2020-11993\nSeverity: HIGH\nFixed Version: \nLink: [CVE-2020-11993](https://avd.aquasec.com/nvd/cve-2020-11993)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2020-11993,UNMAPPED,,,
,trivy,CVE-2020-35452,CVE-2020-35452,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-35452
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2020-35452](https://avd.aquasec.com/nvd/cve-2020-35452)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-35452"", ""ruleIndex"": 15, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2020-35452\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u10\nLink: [CVE-2020-35452](https://avd.aquasec.com/nvd/cve-2020-35452)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2020-35452,UNMAPPED,,,
,trivy,CVE-2020-9490,CVE-2020-9490,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2020-9490
Severity: HIGH
Fixed Version: 
Link: [CVE-2020-9490](https://avd.aquasec.com/nvd/cve-2020-9490)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2020-9490"", ""ruleIndex"": 16, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2020-9490\nSeverity: HIGH\nFixed Version: \nLink: [CVE-2020-9490](https://avd.aquasec.com/nvd/cve-2020-9490)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2020-9490,UNMAPPED,,,
,trivy,CVE-2021-26690,CVE-2021-26690,,,"Package: apache2-bin
Installed Version: 2.4.25-3+deb9u5
Vulnerability CVE-2021-26690
Severity: HIGH
Fixed Version: 2.4.25-3+deb9u10
Link: [CVE-2021-26690](https://avd.aquasec.com/nvd/cve-2021-26690)",error,vulnerables/web-dvwa,1,,"{""ruleId"": ""CVE-2021-26690"", ""ruleIndex"": 17, ""level"": ""error"", ""message"": {""text"": ""Package: apache2-bin\nInstalled Version: 2.4.25-3+deb9u5\nVulnerability CVE-2021-26690\nSeverity: HIGH\nFixed Version: 2.4.25-3+deb9u10\nLink: [CVE-2021-26690](https://avd.aquasec.com/nvd/cve-2021-26690)""}, ""locations"": [{""physicalLocation"": {""artifactLocation"": {""uri"": ""vulnerables/web-dvwa"", ""uriBaseId"": ""ROOTPATH""}, ""region"": {""startLine"": 1, ""startColumn"": 1, ""endLine"": 1, ""endColumn"": 1}}, ""message"": {""text"": ""vulnerables/web-dvwa: apache2-bin@2.4.25-3+deb9u5""}}]}",CVE-2021-26690,UNMAPPED,,,
